vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue;Time in system
18676;1.0;7983.664008406959;0.435192355109898;7983.664008406959;7983.664008406959;7984.099200762069;0.0;0.43519235511030274
18677;1.0;7983.930780372551;2.8974960055687524;7983.930780372551;7983.930780372551;7986.82827637812;0.0;2.897496005568428
18678;1.0;7985.448798198579;6.7262030736149665;7985.448798198579;7985.448798198579;7992.175001272194;0.0;6.72620307361467
18679;1.0;7985.589501711433;0.08614812587239885;7985.589501711433;7985.589501711433;7985.675649837305;0.0;0.08614812587256893
18680;1.0;7986.597244285195;2.471088853217559;7986.597244285195;7986.597244285195;7989.0683331384125;0.0;2.471088853217225
18681;1.0;7987.2344946447;0.1894305818440238;7987.2344946447;7987.2344946447;7987.423925226544;0.0;0.1894305818441353
18682;1.0;7987.276036671597;23.454241282958122;7987.276036671597;7987.276036671597;8010.730277954554;0.0;23.45424128295781
18683;1.0;7989.269866346633;1.9452739697642265;7989.269866346633;7989.269866346633;7991.215140316397;0.0;1.9452739697644574
18684;1.0;7989.352490732835;0.061228228161497124;7989.352490732835;7989.352490732835;7989.413718960996;0.0;0.06122822816178086
18685;1.0;7989.355788641434;10.708616778278376;7989.355788641434;7989.355788641434;8000.064405419712;0.0;10.708616778278156
18686;1.0;7989.969436822921;9.131915267072873;7989.969436822921;7989.969436822921;7999.101352089994;0.0;9.131915267073055
18687;1.0;7990.052063225925;0.8294024263699752;7990.052063225925;7990.052063225925;7990.8814656522945;0.0;0.8294024263695974
18688;1.0;7990.54924038905;3.336443355805831;7990.54924038905;7990.54924038905;7993.885683744856;0.0;3.336443355805386
18689;1.0;7990.754767634102;0.7300001737291835;7990.754767634102;7990.754767634102;7991.484767807831;0.0;0.7300001737294224
18690;1.0;7991.458403111736;19.754653806064322;7991.458403111736;7991.458403111736;8011.2130569178;0.0;19.754653806064198
18691;1.0;7991.545651554972;10.028492071839956;7991.545651554972;7991.545651554972;8001.574143626812;0.0;10.028492071839537
18692;1.0;7992.291149900184;9.214965248785749;7992.291149900184;7992.291149900184;8001.50611514897;0.0;9.21496524878603
18693;1.0;7992.933093472622;8.53745249383079;7992.933093472622;7992.933093472622;8001.470545966453;0.0;8.537452493830642
18694;1.0;7993.398059333627;2.432876614835083;7993.398059333627;7993.398059333627;7995.830935948462;0.0;2.4328766148346403
18695;1.0;7994.079932478411;10.573138143546739;7994.079932478411;7994.079932478411;8004.653070621958;0.0;10.573138143547112
18696;1.0;7994.420942930834;3.8431083049751322;7994.420942930834;7994.420942930834;7998.264051235809;0.0;3.8431083049754307
18697;1.0;7994.734293102512;7.491008317159843;7994.734293102512;7994.734293102512;8002.225301419672;0.0;7.491008317159867
18698;1.0;7995.165906948177;5.472536787047909;7995.165906948177;7995.165906948177;8000.638443735224;0.0;5.472536787047829
18699;1.0;7995.182058419797;16.337176791376375;7995.182058419797;7995.182058419797;8011.5192352111735;0.0;16.337176791376805
18700;1.0;7996.132373021245;1.458661996573309;7996.132373021245;7996.132373021245;7997.591035017818;0.0;1.4586619965730279
18701;1.0;7996.26666077865;2.0079196657339784;7996.26666077865;7996.26666077865;7998.274580444384;0.0;2.0079196657343346
18702;1.0;7996.973513706259;3.6584227718554643;7996.973513706259;7996.973513706259;8000.631936478115;0.0;3.6584227718558395
18703;1.0;7998.3049409256255;11.522862870124287;7998.3049409256255;7998.3049409256255;8009.82780379575;0.0;11.5228628701243
18704;1.0;7998.894248657873;12.238953789322817;7998.894248657873;7998.894248657873;8011.133202447196;0.0;12.238953789323205
18705;1.0;7999.002581120655;33.92525970893658;7999.002581120655;7999.002581120655;8032.927840829591;0.0;33.92525970893621
18706;1.0;7999.678953504514;6.470906894131992;7999.678953504514;7999.678953504514;8006.149860398646;0.0;6.470906894131986
18707;1.0;7999.913704753338;0.4758683440785461;7999.913704753338;7999.913704753338;8000.389573097416;0.0;0.47586834407866263
18708;1.0;8000.143032226247;6.988939295045603;8000.143032226247;8000.143032226247;8007.131971521292;0.0;6.988939295045384
18709;1.0;8000.844348645315;11.229897711672502;8000.844348645315;8000.844348645315;8012.074246356988;0.0;11.229897711672493
18710;1.0;8000.956137287122;39.36237973414217;8000.956137287122;8000.956137287122;8040.318517021265;0.0;39.36237973414245
18711;1.0;8001.800120638017;0.1268482434268395;8001.800120638017;8001.800120638017;8001.926968881444;0.0;0.12684824342704815
18712;1.0;8002.516778350889;3.8349443568913713;8002.516778350889;8002.516778350889;8006.35172270778;0.0;3.8349443568913557
18713;1.0;8002.597794193661;3.819381756771965;8002.597794193661;8002.597794193661;8006.4171759504325;0.0;3.8193817567716906
18714;1.0;8003.952021251914;27.985321277335746;8003.952021251914;8003.952021251914;8031.93734252925;0.0;27.98532127733597
18715;1.0;8004.10269962082;9.333033610058862;8004.10269962082;8004.10269962082;8013.435733230879;0.0;9.33303361005892
18716;1.0;8004.651115434133;3.3610425660055006;8004.651115434133;8004.651115434133;8008.012158000139;0.0;3.3610425660053806
18717;1.0;8004.697391048484;20.498386517871246;8004.697391048484;8004.697391048484;8025.195777566355;0.0;20.49838651787104
18718;1.0;8005.898465251731;3.558371002731171;8005.898465251731;8005.898465251731;8009.456836254462;0.0;3.558371002731292
