vessel_ID;vessel_type;arrival_timestamps;time in service;Enter queue timestamp;Enter berth timestamp;Exit berth timestamp;In queue
150;1.0;28.16849910313488;9.193121353217155;28.16849910313488;28.16849910313488;37.361620456352036;0.0
151;1.0;28.21921795555917;8.592550373254316;28.21921795555917;0.0;0.0;1.0
152;1.0;29.39025120616267;1.190577308119841;29.39025120616267;0.0;0.0;1.0
153;1.0;29.5822259317398;6.393645715806813;29.5822259317398;29.5822259317398;35.97587164754661;0.0
154;1.0;30.667281529282445;6.026203891901217;30.667281529282445;30.667281529282445;36.69348542118366;0.0
155;1.0;30.733102064214357;2.1206246795699046;30.733102064214357;0.0;0.0;1.0
156;1.0;30.78977864247078;1.06689301332769;30.78977864247078;0.0;0.0;1.0
157;1.0;30.87487647453002;1.2579344392992131;30.87487647453002;0.0;0.0;1.0
158;1.0;30.90048132697029;3.8561391549477064;30.90048132697029;30.90048132697029;34.756620481918;0.0
159;1.0;31.52280906336568;12.308605268100072;31.52280906336568;0.0;0.0;1.0
160;1.0;31.807076860281416;16.417316887561093;31.807076860281416;31.807076860281416;48.22439374784251;0.0
161;1.0;32.804873793537205;1.8611674027433494;32.804873793537205;0.0;0.0;1.0
162;1.0;32.86140622875792;0.21068526236085217;32.86140622875792;0.0;0.0;1.0
163;1.0;33.07550072389785;13.883495412778172;33.07550072389785;0.0;0.0;1.0
164;1.0;33.84339970053676;8.600484103161289;33.84339970053676;0.0;0.0;1.0
165;1.0;34.271040478917584;0.04702884404057858;34.271040478917584;0.0;0.0;1.0
166;1.0;34.55777111783229;13.244182203970231;34.55777111783229;0.0;0.0;1.0
167;1.0;34.592514314353025;6.565287851490557;34.592514314353025;0.0;0.0;1.0
168;1.0;36.23932009001474;8.270362698883776;36.23932009001474;0.0;0.0;1.0
169;1.0;36.662399767973945;1.108740799085857;36.662399767973945;36.662399767973945;37.7711405670598;0.0
170;1.0;36.97715337769148;2.2701071512009623;36.97715337769148;36.97715337769148;39.24726052889244;0.0
171;1.0;38.141721647309716;13.571837439935242;38.141721647309716;38.141721647309716;51.71355908724496;0.0
172;1.0;39.03078323613073;12.529332324204525;39.03078323613073;39.03078323613073;51.560115560335255;0.0
173;1.0;39.679353638425596;0.15426052891910944;39.679353638425596;39.679353638425596;39.833614167344706;0.0
174;1.0;39.76082773133439;1.1393446513951924;39.76082773133439;39.76082773133439;40.90017238272958;0.0
175;1.0;39.97297700766897;8.922366908256828;39.97297700766897;39.97297700766897;48.8953439159258;0.0
176;1.0;40.118609285268825;0.7143113748900384;40.118609285268825;40.118609285268825;40.83292066015886;0.0
177;1.0;40.42492077565301;10.504406558543971;40.42492077565301;0.0;0.0;1.0
178;1.0;40.592906913938855;1.1122359313076418;40.592906913938855;0.0;0.0;1.0
179;1.0;40.71343782992365;4.032221434620344;40.71343782992365;0.0;0.0;1.0
180;1.0;42.22473047966175;5.332384850330132;42.22473047966175;0.0;0.0;1.0
181;1.0;42.63635733999546;27.286971177658657;42.63635733999546;42.63635733999546;69.92332851765411;0.0
182;1.0;43.20906496688808;10.575063613236532;43.20906496688808;43.20906496688808;53.78412858012461;0.0
183;1.0;43.2598912063381;4.176266614279072;43.2598912063381;0.0;0.0;1.0
184;1.0;43.63352565024094;4.856281156717218;43.63352565024094;0.0;0.0;1.0
185;1.0;43.70001128922305;0.6699895690103146;43.70001128922305;0.0;0.0;1.0
186;1.0;44.22939786717695;11.625708977862656;44.22939786717695;0.0;0.0;1.0
187;1.0;44.518330872835286;15.634321036093866;44.518330872835286;0.0;0.0;1.0
188;1.0;44.606520435350674;3.633713585610709;44.606520435350674;0.0;0.0;1.0
189;1.0;44.81581661559025;3.7134068142358174;44.81581661559025;0.0;0.0;1.0
190;1.0;45.33276175343335;12.17711057110216;45.33276175343335;45.33276175343335;57.509872324535515;0.0
191;1.0;45.36735572931575;17.073123079625375;45.36735572931575;0.0;0.0;1.0
192;1.0;46.60787394741754;7.607610722208135;46.60787394741754;0.0;0.0;1.0
